Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
2014-07-22 17:49:33,189 [main] WARN  org.apache.spark.SparkConf - 
2014-07-22 17:56:26,557 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 125 in 13022 ms on dco-node123-mgt.dco.ethz.ch (progress: 136/2684)
2014-07-22 17:56:26,557 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 125)
2014-07-22 17:56:26,561 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:344 as TID 344 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,561 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:344 as 2194 bytes in 0 ms
2014-07-22 17:56:26,563 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 121 in 13031 ms on dco-node123-mgt.dco.ethz.ch (progress: 137/2684)
2014-07-22 17:56:26,563 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 121)
2014-07-22 17:56:26,579 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:345 as TID 345 on executor 15: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,579 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:345 as 2194 bytes in 0 ms
2014-07-22 17:56:26,581 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 165 in 12855 ms on dco-node125-mgt.dco.ethz.ch (progress: 138/2684)
2014-07-22 17:56:26,581 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 165)
2014-07-22 17:56:26,585 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:346 as TID 346 on executor 10: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,585 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:346 as 2194 bytes in 0 ms
2014-07-22 17:56:26,587 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 249 in 1846 ms on dco-node130-mgt.dco.ethz.ch (progress: 139/2684)
2014-07-22 17:56:26,587 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 249)
2014-07-22 17:56:26,601 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:347 as TID 347 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,601 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:347 as 2194 bytes in 0 ms
2014-07-22 17:56:26,604 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 140 in 12919 ms on dco-node134-mgt.dco.ethz.ch (progress: 140/2684)
2014-07-22 17:56:26,604 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 140)
2014-07-22 17:56:26,606 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:348 as TID 348 on executor 4: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,607 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:348 as 2194 bytes in 0 ms
2014-07-22 17:56:26,609 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 99 in 13159 ms on dco-node127-mgt.dco.ethz.ch (progress: 141/2684)
2014-07-22 17:56:26,609 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 99)
2014-07-22 17:56:26,620 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:349 as TID 349 on executor 10: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,621 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:349 as 2194 bytes in 0 ms
2014-07-22 17:56:26,623 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 241 in 2144 ms on dco-node130-mgt.dco.ethz.ch (progress: 142/2684)
2014-07-22 17:56:26,623 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 241)
2014-07-22 17:56:26,624 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:350 as TID 350 on executor 1: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,624 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:350 as 2194 bytes in 0 ms
2014-07-22 17:56:26,626 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 244 in 1975 ms on dco-node121-mgt.dco.ethz.ch (progress: 143/2684)
2014-07-22 17:56:26,626 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 244)
2014-07-22 17:56:26,658 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:351 as TID 351 on executor 10: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,659 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:351 as 2194 bytes in 1 ms
2014-07-22 17:56:26,663 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 210 in 2982 ms on dco-node130-mgt.dco.ethz.ch (progress: 144/2684)
2014-07-22 17:56:26,663 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 210)
2014-07-22 17:56:26,685 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:352 as TID 352 on executor 6: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,685 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:352 as 2194 bytes in 0 ms
2014-07-22 17:56:26,688 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 234 in 2290 ms on dco-node129-mgt.dco.ethz.ch (progress: 145/2684)
2014-07-22 17:56:26,688 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 234)
2014-07-22 17:56:26,765 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:353 as TID 353 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,765 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:353 as 2194 bytes in 0 ms
2014-07-22 17:56:26,768 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 116 in 13240 ms on dco-node123-mgt.dco.ethz.ch (progress: 146/2684)
2014-07-22 17:56:26,768 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 116)
2014-07-22 17:56:26,768 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:354 as TID 354 on executor 4: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,768 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:354 as 2194 bytes in 0 ms
2014-07-22 17:56:26,771 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 100 in 13320 ms on dco-node127-mgt.dco.ethz.ch (progress: 147/2684)
2014-07-22 17:56:26,771 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 100)
2014-07-22 17:56:26,772 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:355 as TID 355 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,772 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:355 as 2194 bytes in 0 ms
2014-07-22 17:56:26,774 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 130 in 13094 ms on dco-node134-mgt.dco.ethz.ch (progress: 148/2684)
2014-07-22 17:56:26,774 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 130)
2014-07-22 17:56:26,830 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:356 as TID 356 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,831 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:356 as 2194 bytes in 1 ms
2014-07-22 17:56:26,832 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 134 in 13150 ms on dco-node134-mgt.dco.ethz.ch (progress: 149/2684)
2014-07-22 17:56:26,832 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 134)
2014-07-22 17:56:26,833 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:357 as TID 357 on executor 15: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,833 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:357 as 2194 bytes in 0 ms
2014-07-22 17:56:26,835 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 170 in 13105 ms on dco-node125-mgt.dco.ethz.ch (progress: 150/2684)
2014-07-22 17:56:26,835 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 170)
2014-07-22 17:56:26,866 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:358 as TID 358 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,867 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:358 as 2194 bytes in 1 ms
2014-07-22 17:56:26,869 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 137 in 13185 ms on dco-node134-mgt.dco.ethz.ch (progress: 151/2684)
2014-07-22 17:56:26,869 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 137)
2014-07-22 17:56:26,873 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:359 as TID 359 on executor 6: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,873 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:359 as 2194 bytes in 0 ms
2014-07-22 17:56:26,875 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 233 in 2486 ms on dco-node129-mgt.dco.ethz.ch (progress: 152/2684)
2014-07-22 17:56:26,875 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 233)
2014-07-22 17:56:26,882 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:360 as TID 360 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,882 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:360 as 2194 bytes in 0 ms
2014-07-22 17:56:26,885 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 141 in 13198 ms on dco-node134-mgt.dco.ethz.ch (progress: 153/2684)
2014-07-22 17:56:26,885 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 141)
2014-07-22 17:56:26,893 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:361 as TID 361 on executor 6: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,894 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:361 as 2194 bytes in 1 ms
2014-07-22 17:56:26,895 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 225 in 2657 ms on dco-node129-mgt.dco.ethz.ch (progress: 154/2684)
2014-07-22 17:56:26,895 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 225)
2014-07-22 17:56:26,934 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:362 as TID 362 on executor 10: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,935 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:362 as 2194 bytes in 1 ms
2014-07-22 17:56:26,936 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 226 in 2694 ms on dco-node130-mgt.dco.ethz.ch (progress: 155/2684)
2014-07-22 17:56:26,936 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 226)
2014-07-22 17:56:26,950 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:363 as TID 363 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,950 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:363 as 2194 bytes in 0 ms
2014-07-22 17:56:26,952 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 114 in 13426 ms on dco-node123-mgt.dco.ethz.ch (progress: 156/2684)
2014-07-22 17:56:26,952 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 114)
2014-07-22 17:56:26,985 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:364 as TID 364 on executor 6: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:26,985 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:364 as 2194 bytes in 0 ms
2014-07-22 17:56:26,986 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node128-mgt.dco.ethz.ch:53099 with 40.3 GB RAM
2014-07-22 17:56:26,987 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 222)
2014-07-22 17:56:26,987 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 222 in 2844 ms on dco-node129-mgt.dco.ethz.ch (progress: 157/2684)
2014-07-22 17:56:27,004 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:365 as TID 365 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,004 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:365 as 2194 bytes in 0 ms
2014-07-22 17:56:27,006 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 128 in 13327 ms on dco-node134-mgt.dco.ethz.ch (progress: 158/2684)
2014-07-22 17:56:27,006 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 128)
2014-07-22 17:56:27,009 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:366 as TID 366 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,009 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:366 as 2194 bytes in 0 ms
2014-07-22 17:56:27,011 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 126 in 13473 ms on dco-node123-mgt.dco.ethz.ch (progress: 159/2684)
2014-07-22 17:56:27,011 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 126)
2014-07-22 17:56:27,015 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:367 as TID 367 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,015 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:367 as 2194 bytes in 0 ms
2014-07-22 17:56:27,019 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 124 in 13485 ms on dco-node123-mgt.dco.ethz.ch (progress: 160/2684)
2014-07-22 17:56:27,019 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 124)
2014-07-22 17:56:27,048 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:368 as TID 368 on executor 1: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,048 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:368 as 2194 bytes in 0 ms
2014-07-22 17:56:27,050 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 227 in 2794 ms on dco-node121-mgt.dco.ethz.ch (progress: 161/2684)
2014-07-22 17:56:27,050 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 227)
2014-07-22 17:56:27,056 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:369 as TID 369 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,057 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:369 as 2194 bytes in 1 ms
2014-07-22 17:56:27,059 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 117 in 13530 ms on dco-node123-mgt.dco.ethz.ch (progress: 162/2684)
2014-07-22 17:56:27,059 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 117)
2014-07-22 17:56:27,066 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:370 as TID 370 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,066 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:370 as 2194 bytes in 0 ms
2014-07-22 17:56:27,068 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 142 in 13382 ms on dco-node134-mgt.dco.ethz.ch (progress: 163/2684)
2014-07-22 17:56:27,068 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 142)
2014-07-22 17:56:27,082 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:371 as TID 371 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,082 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:371 as 2194 bytes in 0 ms
2014-07-22 17:56:27,084 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 139 in 13400 ms on dco-node134-mgt.dco.ethz.ch (progress: 164/2684)
2014-07-22 17:56:27,084 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 139)
2014-07-22 17:56:27,090 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:372 as TID 372 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,091 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:372 as 2194 bytes in 0 ms
2014-07-22 17:56:27,093 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 131 in 13412 ms on dco-node134-mgt.dco.ethz.ch (progress: 165/2684)
2014-07-22 17:56:27,094 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 131)
2014-07-22 17:56:27,094 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:373 as TID 373 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,094 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:373 as 2194 bytes in 0 ms
2014-07-22 17:56:27,096 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 129 in 13416 ms on dco-node134-mgt.dco.ethz.ch (progress: 166/2684)
2014-07-22 17:56:27,096 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 129)
2014-07-22 17:56:27,097 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:374 as TID 374 on executor 4: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,097 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:374 as 2194 bytes in 0 ms
2014-07-22 17:56:27,099 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 97 in 13651 ms on dco-node127-mgt.dco.ethz.ch (progress: 167/2684)
2014-07-22 17:56:27,100 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 97)
2014-07-22 17:56:27,107 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:375 as TID 375 on executor 14: dco-node133-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,107 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:375 as 2194 bytes in 0 ms
2014-07-22 17:56:27,109 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 247 in 2445 ms on dco-node133-mgt.dco.ethz.ch (progress: 168/2684)
2014-07-22 17:56:27,109 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 247)
2014-07-22 17:56:27,116 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:376 as TID 376 on executor 2: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,117 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:376 as 2194 bytes in 0 ms
2014-07-22 17:56:27,119 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 127 in 13580 ms on dco-node123-mgt.dco.ethz.ch (progress: 169/2684)
2014-07-22 17:56:27,119 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 127)
2014-07-22 17:56:27,143 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:377 as TID 377 on executor 4: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,143 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:377 as 2194 bytes in 0 ms
2014-07-22 17:56:27,145 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 102 in 13693 ms on dco-node127-mgt.dco.ethz.ch (progress: 170/2684)
2014-07-22 17:56:27,145 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 102)
2014-07-22 17:56:27,182 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:378 as TID 378 on executor 12: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,183 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:378 as 2194 bytes in 1 ms
2014-07-22 17:56:27,185 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 143 in 13498 ms on dco-node134-mgt.dco.ethz.ch (progress: 171/2684)
2014-07-22 17:56:27,185 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ShuffleMapTask(2, 143)
2014-07-22 17:56:27,194 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 2.0:379 as TID 379 on executor 9: dco-node131-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-22 17:56:27,195 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 2.0:379 as 2194 bytes in 0 ms
2014-07-22 17:56:27,196 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 83 in 13756 ms on dco-node131-mgt.dco.ethz.ch (progress: 172/2684)
